L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
2987209.0,1085599.0,1628013,61039853,0,0,276734880,252041635,483.xalancbmk/YearDatatypeValidator.ii,4180,152271382,74.667703,O0
3028694.0,1089796.0,1627002,60878421,0,1,277247863,250829702,483.xalancbmk/YearMonthDatatypeValidator.ii,4184,153078327,74.829012,O0
6970008.0,2663801.0,3307876,121699216,0,0,591336370,538126713,483.xalancbmk/sax2Dummy.ii,7930,349480710,157.051462,O0
2406930.0,653766.0,971461,49252995,0,0,173174810,199735079,400.perlbench/Base64.i,3367,76059065,46.157342,O0
1280883.0,356878.0,593410,31780347,0,0,118245716,158128922,400.perlbench/Cwd.i,2937,56093063,32.969357,O0
4788737.0,1225445.0,1580769,98622434,0,0,310290902,455826251,400.perlbench/Dumper.i,4942,128050855,83.117362,O0
918976.0,390699.0,379557,25876256,0,0,102192388,136347788,400.perlbench/DynaLoader.i,2739,46819682,27.697992,O0
2128484.0,615731.0,1037777,45259165,0,0,149114139,191079547,400.perlbench/HiRes.i,3176,62227740,42.916742,O0
903044.0,385825.0,380996,25780293,0,0,102002575,135989729,400.perlbench/Hostname.i,2737,46752341,27.647822,O0
2644028.0,734702.0,1460890,62121790,0,0,211416450,277354866,400.perlbench/IO.i,3431,97585614,57.307913,O0
3099880.0,712656.0,1251937,75339247,0,0,221699290,328097943,400.perlbench/MD5.i,3942,106496946,64.07547,O0
3384665.0,977111.0,1830293,72883176,0,0,238990755,324377767,400.perlbench/Opcode.i,3697,108184621,67.486273,O0
8322481.0,1900001.0,3522377,153918487,0,0,512702870,683841240,400.perlbench/Parser.i,5724,230709715,136.418395,O0
2705085.0,772735.0,1419988,59863304,0,0,207622614,266067713,400.perlbench/Peek.i,3495,96353892,56.281689,O0
17904330.0,4140798.0,6574106,351374422,0,0,1079188263,1561692424,400.perlbench/Storable.i,9537,453511573,286.234825,O0
1305530.0,365698.0,566702,31326401,0,0,118248432,156677800,400.perlbench/attrs.i,2937,55062495,32.371032,O0
4323277.0,1167442.0,1993615,93234509,0,0,306183016,400762637,400.perlbench/av.i,4103,138050095,81.752263,O0
938468.0,397811.0,378773,25365236,0,0,100689592,133175319,400.perlbench/deb.i,2729,47076171,27.291394,O0
6079538.0,1439821.0,2434144,116279112,0,0,378206485,489048877,400.perlbench/doio.i,5200,166979763,101.424862,O0
4997973.0,1123269.0,2179355,103459076,0,0,332887153,466055685,400.perlbench/doop.i,4535,151373235,89.740186,O0
6205806.0,1454968.0,2215329,121651043,0,0,389023693,536794547,400.perlbench/dump.i,5269,158009332,103.82915,O0
