L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
6393630.0,2511656.0,4239619,131837643,0,0,600638828.0,557735240,483.xalancbmk/XalanDOMStringAllocator.ii,6781,344290863,156.768892,O0
6443167.0,2713959.0,4366670,143704483,0,0,641987492.0,643951700,483.xalancbmk/XalanDOMStringCache.ii,7040,360594424,167.792098,O0
7013410.0,2568958.0,4669410,149868767,0,0,648536709.0,666164326,483.xalancbmk/XalanDOMStringHashTable.ii,7138,359914064,174.339217,O0
5297324.0,2149701.0,3408454,122617784,0,0,532065583.0,545384714,483.xalancbmk/XalanDOMStringPool.ii,6922,304833061,146.611399,O0
4649848.0,1800955.0,2842451,107407494,0,0,453255812.0,471791456,483.xalancbmk/XalanDecimalFormatSymbols.ii,5871,258992064,123.16731,O0
8791162.0,3536238.0,4642791,190580852,0,0,832856640.0,872915242,483.xalancbmk/XalanDefaultDocumentBuilder.ii,12401,460473969,221.472265,O0
10443334.0,3955018.0,5514926,225976422,0,0,973249126.0,982791478,483.xalancbmk/XalanDefaultParsedSource.ii,13196,559744697,256.767027,O0
387600.0,146578.0,319672,13413134,0,0,44343424.0,55792904,483.xalancbmk/XalanDocument.ii,1377,16714454,13.655979,O0
363338.0,145034.0,315616,12962880,0,0,44343308.0,55780615,483.xalancbmk/XalanDocumentFragment.ii,1345,16169428,13.150506,O0
376161.0,145234.0,337312,13260098,0,0,44341286.0,55475342,483.xalancbmk/XalanDocumentFragmentNodeRefListBaseProxy.ii,1362,16823909,13.73113,O0
9300922.0,3653620.0,6232854,194283901,0,0,855803872.0,865836577,483.xalancbmk/XalanDocumentPrefixResolver.ii,8700,479308685,223.698812,O0
367940.0,144091.0,314604,13065284,0,0,44338249.0,55799939,483.xalancbmk/XalanDocumentType.ii,1355,16223429,13.239168,O0
7623302.0,3080119.0,4224156,168581504,0,0,740019417.0,738821633,483.xalancbmk/XalanEXSLTCommon.ii,10125,421898768,196.91221,O0
6297926.0,2390590.0,3741255,126187988,0,0,608906174.0,590846345,483.xalancbmk/XalanEXSLTDateTime.ii,8308,354948509,162.844456,O0
5952192.0,2384530.0,3335515,131562070,0,0,570155948.0,571881601,483.xalancbmk/XalanEXSLTDynamic.ii,8520,318172275,155.575859,O0
11304893.0,4148816.0,7112783,235990864,0,0,1014122634.0,1027417799,483.xalancbmk/XalanEXSLTMath.ii,10741,569091374,264.936658,O0
7652380.0,2957724.0,4433823,161037468,0,0,717240466.0,694378414,483.xalancbmk/XalanEXSLTSet.ii,9224,407688650,187.408975,O0
9876115.0,3370270.0,5783777,208286360,0,0,874106168.0,905984894,483.xalancbmk/XalanEXSLTString.ii,10164,501926783,231.551317,O0
