"name","L1-dcache-load-misses","L1-dcache-loads","LLC-loads","branch-misses","branches","context-switches","cpu-migrations","cycles","instructions","page-faults","task-clock","opt"
"483.xalancbmk/XObjectTypeCallback.ii",1814305,841321,1199925,44623437,1,0,230657225,216319950,2403,142094516,64.936081,"O0"
"483.xalancbmk/XPath.ii",16304265,7498993,11154278,350739793,1,1,1742600182,1677670830,8073,1016278970,460.331283,"O0"
"483.xalancbmk/XPathAllocator.ii",6115827,2846603,4013961,141785970,1,0,758789549,688284179,4871,462697875,205.048753,"O0"
"483.xalancbmk/XPathCAPI.ii",6540503,3088865,4551974,156252728,1,0,884018132,723541286,5276,562195604,237.605076,"O0"
"483.xalancbmk/XPathConstructionContext.ii",1831221,855608,1230321,44589838,1,0,229772870,216101711,2407,143035754,65.391444,"O0"
"483.xalancbmk/XPathConstructionContextDefault.ii",3705699,1790833,2572508,82234464,1,0,507652663,416680323,3509,325079227,138.014534,"O0"
"483.xalancbmk/XPathEnvSupport.ii",3605192,1634487,2260505,76258008,1,0,499767232,406415203,3443,322975568,135.722373,"O0"
"483.xalancbmk/XPathEnvSupportDefault.ii",12158437,5609790,7796540,257207800,1,1,1417434069,1276485261,7492,864344382,369.287672,"O0"
"483.xalancbmk/XPathEvaluator.ii",7756567,3658928,5277393,175113899,1,0,1019516031,802532224,6185,650491976,271.767312,"O0"
"483.xalancbmk/XPathExecutionContext.ii",2003382,889549,1348469,49270592,1,0,250020997,222403033,2631,149968290,71.03123,"O0"
"483.xalancbmk/XPathExecutionContextDefault.ii",9095955,4352717,6731465,200435694,1,1,1076302464,968804768,6371,655984574,284.212119,"O0"
"483.xalancbmk/XPathExpression.ii",9346601,4371354,6338563,208613823,1,0,1120022035,980196905,5981,696346054,293.662879,"O0"
"483.xalancbmk/XPathFactory.ii",517235,235883,346084,12725682,1,0,55381660,49216262,1455,28138171,16.967294,"O0"
"483.xalancbmk/XPathFactoryBlock.ii",5074497,2235804,3206486,119276586,1,0,653672499,571277108,4382,417248387,173.79002,"O0"
"483.xalancbmk/XPathFactoryDefault.ii",5775512,2715396,4057534,128494642,1,0,749316991,665224550,4850,460891824,196.895558,"O0"
"483.xalancbmk/XPathFunctionTable.ii",4876703,2142749,3286390,113286619,1,1,635066368,531435564,3929,405484109,170.582084,"O0"
"483.xalancbmk/XPathInit.ii",4209176,2002627,2737031,91231765,1,0,590330091,426564089,3826,391924692,157.933673,"O0"
"483.xalancbmk/XPathMatcher.ii",4029152,1873602,3238483,102840051,1,0,532426482,490214868,3392,324791559,141.449112,"O0"
"483.xalancbmk/XPathMatcherStack.ii",1347404,572136,1218122,32054771,1,0,169458988,131993140,1920,98945901,47.959222,"O0"
"483.xalancbmk/XPathParserException.ii",2744138,1231933,1786531,66508977,1,0,358477445,297690230,2923,225948309,99.445287,"O0"
"483.xalancbmk/XPathProcessor.ii",4157265,1924748,2863410,108324084,1,0,571099314,510929782,4021,359460149,154.353842,"O0"
"483.xalancbmk/XPathProcessorImpl.ii",13061416,6134809,9106071,286407290,1,0,1481680214,1335380824,7542,880617224,384.710306,"O0"
"483.xalancbmk/XPathSymbols.ii",415028,156664,274928,12336648,1,0,37602616,50612556,1281,14389474,13.944855,"O0"
"483.xalancbmk/XProtoType.ii",1210513,503483,1034861,31988198,1,0,165559771,131718222,1909,100278024,46.737176,"O0"
"483.xalancbmk/XResultTreeFrag.ii",4691185,2270537,3416074,104489925,1,0,632361175,514651851,4079,410300960,166.762044,"O0"
"483.xalancbmk/XResultTreeFragAllocator.ii",6016424,2981460,4180344,135211789,1,0,775147521,650299951,4765,491305752,205.898966,"O0"
"483.xalancbmk/XSAnnotation.ii",3847431,1774228,2908783,99254077,1,0,560009309,477250627,3312,356446624,149.975873,"O0"
"483.xalancbmk/XSAttributeDeclaration.ii",2933567,1337221,2316262,80427814,1,0,432385384,367630476,2783,287613321,119.648617,"O0"
"483.xalancbmk/XSAttributeGroupDefinition.ii",2579993,1221308,1953640,65689884,1,0,388836767,316731993,2642,252378812,105.030583,"O0"
"483.xalancbmk/XSAttributeUse.ii",595556,298547,438756,21971961,1,0,90960468,99390108,1607,52828498,26.629073,"O0"
"483.xalancbmk/XSComplexTypeDefinition.ii",3257422,1536524,2437289,86117935,1,0,450458115,411044222,2989,278490875,122.784529,"O0"
"483.xalancbmk/XSDDOMParser.ii",5518941,2559716,4163826,129480422,1,0,738740193,651088231,4100,459814491,194.803099,"O0"
"483.xalancbmk/XSDElementNSImpl.ii",1283348,579764,911348,36079306,1,0,194330160,170468549,1904,124136939,54.400628,"O0"
"483.xalancbmk/XSDErrorReporter.ii",1298760,515790,1146032,35586215,1,0,166600978,154073110,1961,88991964,46.955773,"O0"
"483.xalancbmk/XSDLocator.ii",546950,238861,407702,13211155,1,2,59622987,50271426,1456,28228007,18.094538,"O0"
"483.xalancbmk/XSElementDeclaration.ii",2869485,1297559,1999552,76722432,1,0,423548482,365896081,2956,267193793,114.385235,"O0"
"483.xalancbmk/XSFacet.ii",569694,305110,442167,22474587,1,0,94498505,100810950,1615,56174777,27.652843,"O0"
"483.xalancbmk/XSIDCDefinition.ii",3095352,1463099,2347256,80220832,1,0,436886382,390510683,2842,280330767,119.695408,"O0"
"483.xalancbmk/XSLException.ii",3095355,1482849,2167237,74191700,1,0,413970970,358551220,3084,258892082,112.011426,"O0"
"483.xalancbmk/XSLTEngineImpl.ii",21658051,10398379,15131787,452935135,1,0,2424727703,2134274582,12379,1470790470,631.638965,"O0"
"483.xalancbmk/XSLTInit.ii",7765152,3654674,4899151,157987259,1,0,1034441673,764435099,5945,695875053,273.928143,"O0"
"483.xalancbmk/XSLTInputSource.ii",5846703,2596909,3613631,130286313,1,0,751897967,649110774,4251,479512167,196.891667,"O0"
"483.xalancbmk/XSLTProcessor.ii",455729,190126,302922,12674953,1,0,38299735,52051020,1413,14368879,14.051443,"O0"
"483.xalancbmk/XSLTProcessorEnvSupport.ii",3616072,1641080,2322008,76703204,1,0,501574438,400603775,3459,327309627,134.924998,"O0"
"483.xalancbmk/XSLTProcessorEnvSupportDefault.ii",7042184,3367643,4713345,151539231,1,0,947483978,734786707,5534,623413619,246.855879,"O0"
"483.xalancbmk/XSLTProcessorException.ii",2652348,1222751,1786639,66214553,1,0,357264293,298956822,2878,224361239,99.131006,"O0"
"483.xalancbmk/XSLTResultTarget.ii",4313699,1975295,2822557,100844046,1,0,545101544,498549251,4283,341875429,150.9676,"O0"
"483.xalancbmk/XSModel.ii",9618560,4585668,7773279,223043702,1,0,1100091128,1031629511,5580,649198170,289.495316,"O0"
"483.xalancbmk/XSModelGroup.ii",576192,315167,422748,22402070,1,0,94985251,99412380,1620,57471912,27.789025,"O0"
"483.xalancbmk/XSModelGroupDefinition.ii",2562203,1169040,1958940,64152071,1,0,381919217,287979274,2551,242800358,103.465842,"O0"
"483.xalancbmk/XSMultiValueFacet.ii",1412811,657995,1178211,39086331,1,0,196538537,177650918,1969,122904229,54.562391,"O0"
"483.xalancbmk/XSNamespaceItem.ii",4274173,1960857,3366295,103762335,1,0,571285736,488087784,3459,358433864,152.932652,"O0"
"483.xalancbmk/XSNotationDeclaration.ii",2549913,1164359,1914890,64129835,1,0,378066778,285654130,2519,241657035,102.816803,"O0"
"483.xalancbmk/XSObject.ii",616024,302780,454899,22117283,1,0,90635239,99696094,1602,52512903,26.112373,"O0"
"483.xalancbmk/XSObjectFactory.ii",9634163,4719391,7439872,223253420,1,0,1116071605,1046022374,5937,652505411,293.474071,"O0"
"483.xalancbmk/XSParticle.ii",1171021,523873,948655,28760820,1,0,168732795,120565264,1826,102467351,47.775717,"O0"
"483.xalancbmk/XSSimpleTypeDefinition.ii",3297846,1496557,2481761,86195148,1,0,459560251,412097106,3026,280355290,124.986507,"O0"
"483.xalancbmk/XSTypeDefinition.ii",2496726,1116687,1850759,61731184,1,0,375282597,280033595,2629,237103028,103.778133,"O0"
"483.xalancbmk/XSWildcard.ii",3528830,1574146,2785071,91850611,1,0,481750619,410617908,3133,295090777,130.837106,"O0"
"483.xalancbmk/XSerializeEngine.ii",3054281,1361186,2660741,75964456,1,0,355285181,343325001,2771,204388146,97.602758,"O0"
"483.xalancbmk/XSpan.ii",3242208,1521215,2157718,73893770,1,0,454246521,356861295,3252,294407045,124.843063,"O0"
"483.xalancbmk/XString.ii",3454790,1630920,2554844,84299627,1,0,465284797,382189399,3299,296649566,126.888522,"O0"
"483.xalancbmk/XStringAdapter.ii",3201331,1517733,2279165,78916047,1,0,444394976,375833211,3212,287677351,124.197705,"O0"
"483.xalancbmk/XStringAdapterAllocator.ii",5314930,2555901,3797682,122452022,1,0,666654122,553585747,4268,415645059,179.669236,"O0"
"483.xalancbmk/XStringAllocator.ii",5397827,2635083,3827589,125891032,1,0,685777737,604091388,4387,423383936,181.852611,"O0"
"483.xalancbmk/XStringBase.ii",3601741,1687957,2500675,78110438,1,0,499525432,366386739,3449,316860972,132.208297,"O0"
"483.xalancbmk/XStringCached.ii",4016449,1886221,2735567,95233762,1,0,544462383,451719364,3703,341774324,144.95405,"O0"
"483.xalancbmk/XStringCachedAllocator.ii",5673942,2739296,3928502,117877108,1,0,710889768,581262622,4552,459712388,191.564532,"O0"
"483.xalancbmk/XStringReference.ii",3240865,1517240,2273834,79435174,1,0,457056887,378446929,3236,292546989,124.979493,"O0"
"483.xalancbmk/XStringReferenceAllocator.ii",5323531,2650095,3793074,125077617,1,0,675221582,604782125,4360,417562952,180.548056,"O0"
"483.xalancbmk/XTemplateComparator.ii",10147943,4896375,8324765,223694895,1,0,1201228580,1074326149,6007,718114850,312.89079,"O0"
"483.xalancbmk/XTemplateSerializer.ii",17273066,8419304,14535848,377267779,1,0,1899265054,1727100861,8858,1121730717,493.956855,"O0"
"483.xalancbmk/XToken.ii",3600809,1740504,2646816,83519075,1,0,486891614,367732757,3386,317232551,130.892294,"O0"
"483.xalancbmk/XTokenNumberAdapter.ii",3186096,1506714,2187835,77045229,1,1,452613150,366578971,3186,296304864,120.725996,"O0"
"483.xalancbmk/XTokenNumberAdapterAllocator.ii",5213778,2592043,3714992,118488137,1,0,659873270,571042753,4230,413010823,177.655785,"O0"
"483.xalancbmk/XTokenStringAdapter.ii",3151398,1530739,2225120,77933284,1,0,445289436,370662299,3217,292180720,122.197749,"O0"
"483.xalancbmk/XTokenStringAdapterAllocator.ii",5340838,2626982,3765025,120410985,1,0,667950484,580801054,4262,421354341,178.760917,"O0"
"483.xalancbmk/XUnknown.ii",4101113,1934482,2975266,95110854,1,0,529440629,455034659,3636,336763642,141.270299,"O0"
"483.xalancbmk/XUtil.ii",841345,278893,722152,27693906,1,0,110772705,125597563,1718,75790743,35.502125,"O0"
"483.xalancbmk/XalanAVTAllocator.ii",3986825,1890972,2714232,86942521,1,0,483817236,379738242,3483,308284508,129.522002,"O0"
"483.xalancbmk/XalanAVTPartSimpleAllocator.ii",4098597,1968058,2791931,84073786,1,0,508564677,435579666,3627,311923433,136.241898,"O0"
"483.xalancbmk/XalanAVTPartXPathAllocator.ii",4632129,2256705,3265401,98597305,1,0,610135163,456116917,3924,383957432,160.264891,"O0"
"483.xalancbmk/XalanAttr.ii",454298,222309,334447,10872165,1,0,54323380,39964970,1418,17137935,15.034423,"O0"
"483.xalancbmk/XalanBitmap.ii",2196875,1037598,1656652,48527923,1,0,283271322,221562417,2549,166153075,76.134318,"O0"
"483.xalancbmk/XalanCAPI.ii",6700927,2924296,4057377,146583439,1,0,858781778,708099422,4660,551026039,225.746553,"O0"
"483.xalancbmk/XalanCDataSection.ii",526478,210246,352361,14208516,1,0,53536467,50539060,1479,28127527,16.457489,"O0"
"483.xalancbmk/XalanCharacterData.ii",479963,206903,356055,13324719,1,0,38020527,50978547,1423,14357706,15.258094,"O0"
"483.xalancbmk/XalanComment.ii",501802,207768,347300,13731694,1,0,38332993,50813750,1426,14354405,15.76061,"O0"
"483.xalancbmk/XalanCompiledStylesheetDefault.ii",11822282,5686949,7557265,240544696,1,0,1539259731,1166036588,9403,1021893398,403.453625,"O0"
"483.xalancbmk/XalanDOMException.ii",454075,206720,302758,11924777,1,0,38199802,50599216,1393,14382827,13.569581,"O0"
"483.xalancbmk/XalanDOMImplementation.ii",458591,211160,306834,12046051,1,0,38522065,50851972,1395,14326761,13.621242,"O0"
"483.xalancbmk/XalanDOMInit.ii",433519,193586,283386,11398219,1,0,38365024,51266533,1341,14294499,12.668111,"O0"
"483.xalancbmk/XalanDOMString.ii",6848492,3408001,5243524,145187873,1,0,742412801,703273696,4755,437899319,195.818716,"O0"
"483.xalancbmk/XalanDOMStringAllocator.ii",4211620,2008409,3008504,88070845,1,0,514092124,448305582,3700,321367280,136.82744,"O0"
"483.xalancbmk/XalanDOMStringCache.ii",4673890,2249348,3116635,105637797,1,0,559611312,499322681,3806,349783526,148.570418,"O0"
"483.xalancbmk/XalanDOMStringHashTable.ii",4614792,2300592,3178546,109109430,1,0,554572373,523686009,3942,328296315,149.74546,"O0"
"483.xalancbmk/XalanDOMStringPool.ii",4048942,1885036,2748829,83033316,1,0,509672513,424896383,3602,326401143,136.116109,"O0"
"483.xalancbmk/XalanDecimalFormatSymbols.ii",3568009,1622316,2265936,81950131,1,0,434721876,387328559,3250,273400721,117.941879,"O0"
"483.xalancbmk/XalanDefaultDocumentBuilder.ii",4970007,2281135,3205638,111092921,1,0,653954686,547987985,4610,418366712,174.31683,"O0"
"483.xalancbmk/XalanDefaultParsedSource.ii",5955333,2805026,4055754,133890864,1,0,763143207,637028316,4827,488041255,201.062802,"O0"
"483.xalancbmk/XalanDocument.ii",492484,205235,359776,13754242,1,0,37962030,51071796,1431,14359536,15.684701,"O0"
"483.xalancbmk/XalanDocumentFragment.ii",481061,210181,345600,13120820,1,0,37861979,50842509,1415,14360367,15.087374,"O0"
"483.xalancbmk/XalanDocumentFragmentNodeRefListBaseProxy.ii",478487,216604,358729,12831882,1,0,38052045,50112474,1415,14320794,15.202345,"O0"
"483.xalancbmk/XalanDocumentPrefixResolver.ii",5867541,2821394,4173691,131710581,1,0,701145341,582075668,4539,440269469,186.231315,"O0"
"483.xalancbmk/XalanDocumentType.ii",480563,205899,337063,13255751,1,0,38611563,51376532,1419,14296812,15.086103,"O0"
"483.xalancbmk/XalanEXSLTCommon.ii",4949381,2358883,3421615,117495802,1,0,666970829,574391523,4131,423762376,179.881575,"O0"
"483.xalancbmk/XalanEXSLTDateTime.ii",4244654,2006955,3020309,105260105,1,0,579534471,471236560,3922,375064862,156.983701,"O0"
"483.xalancbmk/XalanEXSLTDynamic.ii",3968567,1806829,2741781,97753099,1,0,536489232,467382395,3832,352123223,147.947771,"O0"
"483.xalancbmk/XalanEXSLTMath.ii",6726292,3329279,4960824,146315932,1,0,843837103,733808651,5012,521458736,222.276165,"O0"
"483.xalancbmk/XalanEXSLTSet.ii",4903150,2279484,3518596,115382724,1,0,644101628,538771894,4187,413425703,171.97911,"O0"
"483.xalancbmk/XalanEXSLTString.ii",6273795,3011882,4455198,145319102,1,0,772528926,683443573,4888,481195856,207.972312,"O0"
"483.xalancbmk/XalanElemApplyTemplatesAllocator.ii",4869163,2386569,3421696,105426325,1,0,623831462,532587560,4209,391238247,166.2676,"O0"
"483.xalancbmk/XalanElemAttributeAllocator.ii",4979619,2345576,3361179,109365177,1,0,632660035,523793294,4130,400438957,170.213294,"O0"
"483.xalancbmk/XalanElemAttributeSetAllocator.ii",4921021,2325936,3403669,100918145,1,0,616904395,515523629,4136,391136727,163.985706,"O0"
"483.xalancbmk/XalanElemCallTemplateAllocator.ii",4906459,2407488,3353160,107219792,1,0,624028426,526593471,4112,393406729,167.663708,"O0"
"483.xalancbmk/XalanElemElementAllocator.ii",4937761,2339741,3383338,101078708,1,0,621069721,517345244,4151,395774924,164.020619,"O0"
"483.xalancbmk/XalanElemEmptyAllocator.ii",5540623,2645255,3823494,127336122,1,0,681477467,595134464,4505,420392477,182.842221,"O0"
"483.xalancbmk/XalanElemLiteralResultAllocator.ii",4897308,2404202,3451212,103887060,1,0,620717520,526064842,4170,388470872,165.37065,"O0"
"483.xalancbmk/XalanElemTemplateAllocator.ii",4896121,2371283,3446406,103523231,1,0,617818350,523519351,4101,388189803,165.541487,"O0"
"483.xalancbmk/XalanElemTextAllocator.ii",5427428,2641422,3691894,120247095,1,0,671930552,584851591,4374,417365680,177.19073,"O0"
"483.xalancbmk/XalanElemTextLiteralAllocator.ii",5106212,2395430,3460617,117499679,1,0,648239427,560770965,4294,405766951,171.963531,"O0"
"483.xalancbmk/XalanElemValueOfAllocator.ii",4923120,2361093,3375920,100867638,1,0,625354586,519237320,4101,390407474,164.52066,"O0"
"483.xalancbmk/XalanElemVariableAllocator.ii",5233382,2522053,3541240,118885844,1,0,670966381,564645860,4343,434884566,180.157747,"O0"
"483.xalancbmk/XalanElement.ii",490117,204958,360947,13595297,1,0,38153877,51038436,1428,14266545,15.673002,"O0"
"483.xalancbmk/XalanEmptyNamedNodeMap.ii",551949,258214,427809,13433631,1,0,56362826,50221476,1444,28215984,17.284723,"O0"
"483.xalancbmk/XalanEncodingPropertyCache.ii",2707871,1221495,1760629,62340069,1,0,357494459,291311580,2824,226502107,98.01842,"O0"
"483.xalancbmk/XalanEntity.ii",477099,205962,335435,13173091,1,0,38496292,51406770,1416,14344949,15.008842,"O0"
"483.xalancbmk/XalanEntityReference.ii",474818,212359,365207,13136382,1,0,37369675,50469859,1415,14495375,15.247318,"O0"
"483.xalancbmk/XalanExe.ii",7716588,3495004,5130756,162984420,1,0,951408167,815476286,5165,601735908,249.481368,"O0"
"483.xalancbmk/XalanExtensions.ii",4532914,2118143,3096662,106186450,1,0,645003536,518842366,4100,416655561,171.589511,"O0"
"483.xalancbmk/XalanFStreamOutputStream.ii",3419533,1548533,2184601,78465941,1,0,433392326,382192849,3164,271439815,117.546132,"O0"
"483.xalancbmk/XalanFileOutputStream.ii",3581520,1649560,2492811,84728334,1,0,449606945,410276737,3234,281903269,124.156495,"O0"
"483.xalancbmk/XalanHTMLElementsProperties.ii",3044565,1407594,1875608,75172057,1,0,414369357,383471483,3039,247551036,110.631708,"O0"
"483.xalancbmk/XalanICUMessageLoader.ii",376798,256479,210350,9382433,1,0,23083552,43613112,1130,14217704,9.315744,"O0"
"483.xalancbmk/XalanInMemoryMessageLoader.ii",3107241,1464057,2098442,70898247,1,0,415133567,353477879,3114,261438243,110.885558,"O0"
"483.xalancbmk/XalanMessageLoader.ii",3357295,1647585,2350039,85224260,1,0,453150641,413486047,3263,280202828,121.926194,"O0"
"483.xalancbmk/XalanMsgLib.ii",660072,175303,371619,36095182,1,0,112462733,173796126,1763,51789886,33.10934,"O0"
"483.xalancbmk/XalanNLSMessageLoader.ii",377839,266737,202171,9374162,1,0,23307024,43565073,1130,14232417,9.273876,"O0"
"483.xalancbmk/XalanNamedNodeMap.ii",458165,208834,317160,12146133,1,0,38212358,50853553,1393,14298959,13.780763,"O0"
"483.xalancbmk/XalanNamespacesStack.ii",11219395,5204496,8301947,237488457,1,0,1199405766,1124901995,6981,715459709,315.176373,"O0"
"483.xalancbmk/XalanNode.ii",460135,203746,323369,12667730,1,0,38096062,51447379,1409,14355745,14.264802,"O0"
"483.xalancbmk/XalanNodeList.ii",461628,219461,304574,11961719,1,0,38299968,50581192,1392,14343516,13.695143,"O0"
"483.xalancbmk/XalanNodeListDummy.ii",450392,205166,304735,11858325,1,0,38343755,50493244,1390,14327772,13.519323,"O0"
"483.xalancbmk/XalanNodeListSurrogate.ii",483430,221617,366046,12801183,1,0,37902442,49869654,1413,14360934,15.237412,"O0"
"483.xalancbmk/XalanNotation.ii",479448,208044,332218,13170208,1,0,38490769,51462876,1415,14291405,14.954435,"O0"
"483.xalancbmk/XalanNullOutputStream.ii",2787715,1266415,1835829,64089068,1,0,376697510,285459726,2982,240517084,102.595584,"O0"
"483.xalancbmk/XalanNumberFormat.ii",3729655,1720357,2538337,86385625,1,0,465716575,407354687,3381,286439007,125.04206,"O0"
"483.xalancbmk/XalanNumberingResourceBundle.ii",4716820,2353658,3359807,113169437,1,0,559110067,539843706,4074,335875711,152.13955,"O0"
"483.xalancbmk/XalanOutputStream.ii",5753893,2794007,4379078,129029297,1,0,710781222,581333617,4478,433470724,188.017465,"O0"
"483.xalancbmk/XalanOutputStreamPrintWriter.ii",4009280,1887729,2795265,87045583,1,0,495801965,393647594,3513,302797834,131.930071,"O0"
"483.xalancbmk/XalanParsedSource.ii",439939,191822,300937,12087393,1,0,38057274,50484674,1398,14302202,14.061234,"O0"
"483.xalancbmk/XalanParsedURI.ii",4015061,1881753,2810192,88262886,1,0,494628384,426959552,3532,307577073,133.42563,"O0"
"483.xalancbmk/XalanProcessingInstruction.ii",476415,209059,345876,13215777,1,0,37049872,49838363,1417,14959840,15.647349,"O0"
"483.xalancbmk/XalanQName.ii",4363224,2002827,2802902,99586607,1,0,543687038,473340223,3763,347079145,146.197576,"O0"
"483.xalancbmk/XalanQNameByReference.ii",3154312,1432184,2032847,75757811,1,0,429674448,368946794,3134,273108360,115.772323,"O0"
"483.xalancbmk/XalanQNameByValue.ii",4956167,2255734,3478456,105479660,1,0,610273016,503930691,3955,390059741,162.455778,"O0"
"483.xalancbmk/XalanQNameByValueAllocator.ii",4857760,2366408,3381678,105194078,1,0,620457669,529653660,4047,390822775,167.109033,"O0"
"483.xalancbmk/XalanReferenceCountedObject.ii",452801,226301,318825,12173201,1,0,36998326,47988053,1397,15856684,14.858988,"O0"
"483.xalancbmk/XalanSimplePrefixResolver.ii",1799435,796343,1249650,45439661,1,0,224540401,218189895,2311,149199152,63.892728,"O0"
"483.xalancbmk/XalanSourceTreeAttr.ii",2334525,1107843,1709729,52573326,1,0,295878437,270191997,2521,182566345,81.506247,"O0"
"483.xalancbmk/XalanSourceTreeAttrNS.ii",1988516,869846,1352813,48567596,1,0,247693019,232394960,2369,148467345,69.33265,"O0"
"483.xalancbmk/XalanSourceTreeAttributeAllocator.ii",4111520,1949022,2836429,83479202,1,0,500908981,436871094,3612,310682642,136.138439,"O0"
"483.xalancbmk/XalanSourceTreeAttributeNSAllocator.ii",4154918,1954619,2834448,87816771,1,0,504826104,392878988,3626,311122657,132.085503,"O0"
"483.xalancbmk/XalanSourceTreeComment.ii",5285104,2418507,3555621,120819490,1,0,692845765,546865242,4716,449541464,184.786239,"O0"
"483.xalancbmk/XalanSourceTreeCommentAllocator.ii",4113062,1942823,2880047,85840791,1,0,509481366,425569740,3650,325959515,134.445826,"O0"
"483.xalancbmk/XalanSourceTreeContentHandler.ii",7579772,3707369,5320907,169779762,1,0,923455579,763762221,5942,579629053,243.40804,"O0"
"483.xalancbmk/XalanSourceTreeDOMSupport.ii",4768289,2197587,3089384,108066537,1,0,641261395,527268131,4360,410307018,169.043729,"O0"
"483.xalancbmk/XalanSourceTreeDocument.ii",13095109,6408831,9378405,285129281,1,0,1477470867,1313003998,8618,911794538,387.353948,"O0"
"483.xalancbmk/XalanSourceTreeDocumentAllocator.ii",6314997,3028382,4465273,147913487,1,0,811108046,665362943,5306,515597256,213.678922,"O0"
"483.xalancbmk/XalanSourceTreeDocumentFragment.ii",4937827,2318816,3259419,112555552,1,0,656605444,557309658,4537,424525404,176.068553,"O0"
"483.xalancbmk/XalanSourceTreeDocumentFragmentAllocator.ii",6257709,3075486,4273267,139469617,1,0,783794635,681586911,5151,489720233,208.419267,"O0"
"483.xalancbmk/XalanSourceTreeElement.ii",5083328,2355544,3426426,117697550,1,0,674809197,568279983,4561,421955816,180.718802,"O0"
"483.xalancbmk/XalanSourceTreeElementA.ii",2382496,1115305,1736691,56531847,1,0,301779101,278713300,2588,182592818,82.645822,"O0"
"483.xalancbmk/XalanSourceTreeElementAAllocator.ii",4188790,1969641,2917275,84510618,1,0,509771059,444231913,3657,316831919,136.175211,"O0"
"483.xalancbmk/XalanSourceTreeElementANS.ii",2074681,906820,1424491,51043718,1,0,252068499,218600957,2453,146833424,72.325381,"O0"
"483.xalancbmk/XalanSourceTreeElementANSAllocator.ii",4117912,1980674,2981611,86993768,1,0,510196766,453044051,3677,312293549,137.268514,"O0"
"483.xalancbmk/XalanSourceTreeElementNA.ii",2034870,873298,1378580,49754880,1,0,246544131,218861640,2462,148822658,71.193178,"O0"
"483.xalancbmk/XalanSourceTreeElementNAAllocator.ii",4184627,1984742,2900077,84930122,1,0,508595571,440124405,3654,316579174,135.679859,"O0"
"483.xalancbmk/XalanSourceTreeElementNANS.ii",1990565,845006,1361142,49311466,1,0,245919391,224961942,2449,148954284,70.261041,"O0"
"483.xalancbmk/XalanSourceTreeElementNANSAllocator.ii",4126892,1964926,2873881,84924342,1,0,510106059,439697105,3635,317749840,135.601843,"O0"
"483.xalancbmk/XalanSourceTreeHelper.ii",5371155,2509867,3690875,118400916,1,0,700726032,553545508,4594,451172484,184.802256,"O0"
"483.xalancbmk/XalanSourceTreeInit.ii",4276348,1948272,2785936,93069786,1,0,588639395,431687938,4060,390248106,157.869849,"O0"
"483.xalancbmk/XalanSourceTreeParserLiaison.ii",9943709,4619988,6760872,216503781,1,0,1294069657,1065734153,6631,824022976,337.868137,"O0"
"483.xalancbmk/XalanSourceTreeProcessingInstruction.ii",4885570,2262572,3224583,113607870,1,0,658770539,551536042,4409,422903265,176.360922,"O0"
"483.xalancbmk/XalanSourceTreeProcessingInstructionAllocator.ii",3985782,2023167,2919485,89687937,1,0,512602287,459823119,3646,307116840,134.839574,"O0"
"483.xalancbmk/XalanSourceTreeText.ii",5285316,2418651,3551796,120415148,1,0,684021927,569479987,4678,431168937,182.881862,"O0"
"483.xalancbmk/XalanSourceTreeTextAllocator.ii",4112913,1983552,2992238,86385606,1,0,509748665,449190723,3641,316713413,136.629546,"O0"
"483.xalancbmk/XalanSourceTreeTextIWS.ii",1965594,833908,1305856,48066940,1,0,246607480,231373514,2535,147757074,68.547643,"O0"
"483.xalancbmk/XalanSourceTreeTextIWSAllocator.ii",4112330,1973890,2859209,84483227,1,0,510977310,439609701,3647,319437287,135.681057,"O0"
"483.xalancbmk/XalanSourceTreeWrapperParsedSource.ii",4943896,2304588,3326725,114662631,1,0,681470744,544436390,4392,442659655,181.732726,"O0"
"483.xalancbmk/XalanSpaceNodeTester.ii",4745165,2127577,3178089,122299267,1,0,652796627,595046530,4487,406942129,175.540127,"O0"
"483.xalancbmk/XalanStdOutputStream.ii",5819007,2582199,3644533,120749829,1,0,731300230,621880238,4516,469282509,192.662125,"O0"
"483.xalancbmk/XalanTemplate.ii",391643,187987,220954,10362478,1,0,23515818,48101795,1240,14301195,10.987137,"O0"
"483.xalancbmk/XalanText.ii",496836,205265,348086,13757546,1,0,38356871,50919695,1426,14349285,15.773738,"O0"
"483.xalancbmk/XalanToXercesTranscoderWrapper.ii",3117734,1491660,2237595,79366606,1,0,441171249,377725362,3187,285146474,120.297073,"O0"
"483.xalancbmk/XalanTranscodingServices.ii",3763740,1838481,2625396,88527810,1,0,515971778,442860589,3446,322973796,135.796153,"O0"
"483.xalancbmk/XalanTransformer.ii",25737050,12542363,16979335,518884172,1,0,3014501250,2459627840,16014,1931906589,781.55845,"O0"
"483.xalancbmk/XalanTransformerOutputStream.ii",3041412,1415434,2037883,64481489,1,0,407732132,344000932,3107,252053766,108.461083,"O0"
"483.xalancbmk/XalanTransformerProblemListener.ii",5233313,2333746,3007110,111217790,1,0,652858085,559005907,4504,413411026,172.613251,"O0"
"483.xalancbmk/XalanUTF16Transcoder.ii",2737734,1273015,1850220,67009885,1,0,373961598,292116782,2916,241796811,101.475673,"O0"
"483.xalancbmk/XalanXMLChar.ii",1321959,168901,492283,173971702,1,0,546178187,897331804,2964,225711498,145.226877,"O0"
"483.xalancbmk/XalanXPathException.ii",2884939,1316275,1940406,63749078,1,0,383719455,292905307,2963,243284203,103.50256,"O0"
